fname,itp_pred,itp_pred_prob,its_pred,its_pred_prob
Uz_time_28_18_.npz,[57],[0.9598095],[130],[0.58901113]
Uz_time_28_19_.npz,[54],[0.9654664],[114],[0.59873426]
Uz_time_28_20_.npz,[53],[0.95445687],[107],[0.580981]
Uz_time_28_21_.npz,[51],[0.9531166],[103],[0.6630492]
Uz_time_28_22_.npz,[50],[0.9384449],[91],[0.7118205]
Uz_time_28_23_.npz,[49],[0.9416013],[87],[0.73808473]
Uz_time_28_24_.npz,[47],[0.9444293],[68],[0.6070481]
Uz_time_28_25_.npz,[47],[0.96488565],[86],[0.67031544]
Uz_time_28_26_.npz,[44],[0.9317456],[64],[0.7700606]
Uz_time_28_27_.npz,[42],[0.9521556],[70],[0.33064026]
Uz_time_28_28_.npz,[42],[0.9396299],[66],[0.6443159]
Uz_time_28_29_.npz,[42],[0.93114704],[60],[0.7381509]
Uz_time_28_30_.npz,[43],[0.9437882],[60],[0.6241259]
Uz_time_28_31_.npz,[43],[0.95487136],[67],[0.6314282]
Uz_time_28_32_.npz,[46],[0.9548067],[78],[0.713166]
Uz_time_28_33_.npz,[50],[0.955031],[100],[0.6608737]
Uz_time_28_34_.npz,[51],[0.94215554],[106],[0.6940957]
Uz_time_28_35_.npz,[51],[0.9439877],[108],[0.62851053]
Uz_time_28_36_.npz,[55],[0.94096625],[136],[0.39830315]
Uz_time_28_37_.npz,[55],[0.9566845],[127],[0.52606034]
Uz_time_28_38_.npz,[56],[0.94536525],[135],[0.4868765]
Uz_time_28_39_.npz,[52],[0.9270438],[117],[0.41754642]
Uz_time_28_40_.npz,[58],[0.95393896],[160],[0.4029953]
Uz_time_28_41_.npz,[59],[0.9442426],[135],[0.22793083]
Uz_time_28_42_.npz,[58],[0.9329907],[162],[0.40674853]
Uz_time_28_43_.npz,[59],[0.92446595],[179],[0.5308694]
Uz_time_28_44_.npz,[59],[0.91909343],[178],[0.2542285]
Uz_time_28_45_.npz,[58],[0.91008997],[165],[0.6468123]
Uz_time_28_46_.npz,[61],[0.93331033],[205],[0.38282514]
Uz_time_28_47_.npz,[64],[0.95249325],[210],[0.3649118]
Uz_time_28_48_.npz,[65],[0.9713282],[186],[0.35796192]
Uz_time_28_49_.npz,[65],[0.9624914],[210],[0.4312527]
Uz_time_28_50_.npz,[65],[0.85696703],[210],[0.3686001]
Uz_time_28_51_.npz,[64],[0.9343306],[290],[0.4226782]
Uz_time_28_52_.npz,[66],[0.96397835],[219],[0.6170291]
Uz_time_28_53_.npz,[67],[0.9545745],[226],[0.6536829]
Uz_time_28_54_.npz,[68],[0.96073186],[226],[0.5441513]
Uz_time_28_55_.npz,[67],[0.94023067],[230],[0.5955726]
Uz_time_28_56_.npz,[69],[0.9446884],[251],[0.33256844]
Uz_time_28_57_.npz,[69],[0.92595893],[295],[0.6878664]
Uz_time_28_58_.npz,[68],[0.936258],[251],[0.7456421]
Uz_time_28_59_.npz,[70],[0.9497504],[243],[0.6712205]
Uz_time_28_60_.npz,[72],[0.94145936],[278],[0.50546044]
Uz_time_28_61_.npz,[71],[0.943953],[255],[0.7141563]
Uz_time_28_62_.npz,[72],[0.958965],[259],[0.2747929]
Uz_time_28_63_.npz,[72],[0.95136976],[278],[0.26896474]
Uz_time_28_64_.npz,[74],[0.9717791],[280],[0.81377244]
Uz_time_28_65_.npz,[72],[0.9447384],[274],[0.43911043]
Uz_time_28_66_.npz,[74],[0.9684937],[277],[0.4996105]
Uz_time_28_67_.npz,[75],[0.9601153],[316],[0.84472847]
Uz_time_28_68_.npz,[75],[0.9687173],[293],[0.860744]
Uz_time_28_69_.npz,[75],[0.9675012],[300],[0.75291926]
Uz_time_28_70_.npz,[76],[0.94982046],[314],[0.7300671]
Uz_time_28_71_.npz,[76],[0.95350707],[309],[0.82955444]
Uz_time_28_72_.npz,[76],[0.9612796],[351],[0.7598186]
Uz_time_28_73_.npz,[76],[0.95797217],[351],[0.6977605]
Uz_time_28_74_.npz,[75],[0.92032915],[341],[0.8907396]
Uz_time_28_75_.npz,[75],[0.9387377],[349],[0.7775241]
Uz_time_28_76_.npz,[77],[0.9550815],[355],[0.7162484]
Uz_time_28_77_.npz,[77],[0.94615346],[333],[0.59486216]
Uz_time_28_78_.npz,[79],[0.9675725],[339],[0.6852249]
Uz_time_28_79_.npz,[78],[0.96267396],[343],[0.762229]
Uz_time_28_80_.npz,[77],[0.953743],[361],[0.73677045]
Uz_time_28_81_.npz,[79],[0.9648462],[374],[0.4827762]
Uz_time_28_82_.npz,[79],[0.96037847],[374],[0.3251636]
Uz_time_28_83_.npz,[79],[0.95997036],[365],[0.6947867]
Uz_time_28_84_.npz,[77],[0.92700005],[394],[0.745216]
Uz_time_28_85_.npz,[82],[0.97597176],[385],[0.7882292]
Uz_time_28_86_.npz,[82],[0.9631079],[396],[0.7615747]
Uz_time_28_87_.npz,[81],[0.96210104],[407],[0.84539]
Uz_time_28_88_.npz,[81],[0.95876646],[424],[0.6897792]
Uz_time_28_89_.npz,[80],[0.9596935],[403],[0.86579]
Uz_time_28_90_.npz,[81],[0.9480843],[457],[0.37007865]
Uz_time_28_91_.npz,[82],[0.94833994],[423],[0.60945666]
Uz_time_28_92_.npz,[82],[0.9333151],[435],[0.81904274]
Uz_time_28_93_.npz,[83],[0.9548304],[439],[0.83324516]
Uz_time_28_94_.npz,[82],[0.9603832],[458],[0.4663789]
Uz_time_28_95_.npz,[82],[0.9168367],[566],[0.45456564]
Uz_time_28_96_.npz,[84],[0.94552034],[463],[0.6251034]
Uz_time_29_01_.npz,[68],[0.93329513],[257],[0.5083072]
Uz_time_29_02_.npz,[68],[0.93257964],[226],[0.52938586]
Uz_time_29_03_.npz,[69],[0.94524056],[218],[0.2783737]
Uz_time_29_04_.npz,[68],[0.94656837],[218],[0.35077646]
Uz_time_29_05_.npz,[68],[0.95007205],[232],[0.35762015]
Uz_time_29_06_.npz,[65],[0.921221],[202],[0.33178177]
Uz_time_29_07_.npz,[66],[0.9437113],[201],[0.48002052]
Uz_time_29_08_.npz,[65],[0.9629933],[200],[0.65050346]
Uz_time_29_09_.npz,[65],[0.96118593],[198],[0.3848401]
Uz_time_29_10_.npz,[64],[0.9621293],[187],[0.52173686]
Uz_time_29_11_.npz,[63],[0.9600574],[182],[0.5141045]
Uz_time_29_12_.npz,[63],[0.96405315],[170],[0.55057967]
Uz_time_29_13_.npz,[62],[0.9637729],[169],[0.5829569]
Uz_time_29_14_.npz,[62],[0.96952564],[177],[0.6034306]
Uz_time_29_15_.npz,[61],[0.9740735],[155],[0.5215544]
Uz_time_29_16_.npz,[60],[0.96633834],[151],[0.70197093]
Uz_time_29_17_.npz,[59],[0.96492296],[151],[0.70648867]
Uz_time_29_18_.npz,[59],[0.9534828],[145],[0.5611194]
Uz_time_29_19_.npz,[58],[0.97480255],[131],[0.66508776]
Uz_time_29_20_.npz,[55],[0.9596418],[117],[0.660442]
Uz_time_29_21_.npz,[53],[0.9694475],[109],[0.7176689]
Uz_time_29_22_.npz,[51],[0.94589007],[105],[0.72647417]
Uz_time_29_23_.npz,[51],[0.9497397],[98],[0.7838284]
Uz_time_29_24_.npz,[47],[0.9510488],[81],[0.5443777]
Uz_time_29_25_.npz,[49],[0.96653783],[94],[0.72577727]
Uz_time_29_26_.npz,[45],[0.9631031],[68],[0.6986168]
Uz_time_29_27_.npz,[45],[0.8876274],[64],[0.69204485]
Uz_time_29_28_.npz,[42],[0.8915354],[64],[0.7255289]
Uz_time_29_29_.npz,[39],[0.6291929],[42],[0.50546074]
Uz_time_29_30_.npz,[42],[0.9342605],[49],[0.46753433]
Uz_time_29_31_.npz,[46],[0.8852816],[52],[0.65790266]
Uz_time_29_32_.npz,[47],[0.9586044],[83],[0.6899239]
Uz_time_29_33_.npz,[50],[0.9522975],[100],[0.7467557]
Uz_time_29_34_.npz,[51],[0.9476143],[106],[0.7084693]
Uz_time_29_35_.npz,[52],[0.9453935],[109],[0.60249424]
Uz_time_29_36_.npz,[55],[0.95583403],[121],[0.76405823]
Uz_time_29_37_.npz,[57],[0.9657249],[122],[0.6512713]
Uz_time_29_38_.npz,[58],[0.9673958],[138],[0.5270151]
Uz_time_29_39_.npz,[51],[0.9514631],[122],[0.5924795]
Uz_time_29_40_.npz,[60],[0.9680396],[160],[0.6212048]
Uz_time_29_41_.npz,[59],[0.9517843],[],[]
Uz_time_29_42_.npz,[60],[0.93917406],[138],[0.36853236]
Uz_time_29_43_.npz,[62],[0.9587759],[170],[0.44096553]
Uz_time_29_44_.npz,[63],[0.9481254],[186],[0.2515201]
Uz_time_29_45_.npz,[61],[0.917642],[182],[0.5945488]
Uz_time_29_46_.npz,[64],[0.9687409],[182],[0.4230113]
Uz_time_29_47_.npz,[66],[0.9644957],[209],[0.49443686]
Uz_time_29_48_.npz,[64],[0.9466033],[179],[0.5599401]
Uz_time_29_49_.npz,[65],[0.9496121],[200],[0.5576963]
Uz_time_29_50_.npz,[66],[0.9346097],[201],[0.39931107]
Uz_time_29_51_.npz,[66],[0.95398396],[200],[0.5960285]
Uz_time_29_52_.npz,[67],[0.95230037],[221],[0.6368707]
Uz_time_29_53_.npz,[68],[0.92775875],[207],[0.6362503]
Uz_time_29_54_.npz,[69],[0.95034564],[256],[0.29254654]
Uz_time_29_55_.npz,[69],[0.9357597],[226],[0.63732207]
Uz_time_29_56_.npz,[68],[0.9560159],[230],[0.473433]
Uz_time_29_57_.npz,[68],[0.93826866],[230],[0.3292883]
Uz_time_29_58_.npz,[69],[0.9302427],[258],[0.4122129]
Uz_time_29_59_.npz,[70],[0.93421656],[239],[0.7763675]
Uz_time_29_60_.npz,[71],[0.9627672],[247],[0.38637185]
Uz_time_29_61_.npz,[71],[0.9609971],[255],[0.61674464]
Uz_time_29_62_.npz,[72],[0.9647212],[255],[0.557557]
Uz_time_29_63_.npz,[72],[0.9555876],[279],[0.46725392]
Uz_time_29_64_.npz,[74],[0.9618654],[267],[0.66177297]
Uz_time_29_65_.npz,[72],[0.96741956],[274],[0.41954684]
Uz_time_29_66_.npz,[73],[0.972822],[272],[0.8023052]
Uz_time_29_67_.npz,[74],[0.9655065],[279],[0.8150627]
Uz_time_29_68_.npz,[74],[0.9652376],[284],[0.6570689]
Uz_time_29_69_.npz,[74],[0.961517],[297],[0.686489]
Uz_time_29_70_.npz,[76],[0.96468526],[302],[0.76598763]
Uz_time_29_71_.npz,[76],[0.95801],[309],[0.8223287]
Uz_time_29_72_.npz,[76],[0.97371477],[313],[0.89946234]
Uz_time_29_73_.npz,[76],[0.968697],[349],[0.64918953]
Uz_time_29_74_.npz,[76],[0.9655845],[319],[0.70352334]
Uz_time_29_75_.npz,[78],[0.9648386],[337],[0.56404847]
Uz_time_29_76_.npz,[79],[0.95983255],[335],[0.8229083]
Uz_time_29_77_.npz,[78],[0.97236043],[331],[0.63311046]
Uz_time_29_78_.npz,[78],[0.97134936],[335],[0.727013]
Uz_time_29_79_.npz,[79],[0.9629848],[339],[0.88348866]
Uz_time_29_80_.npz,[78],[0.96739554],[343],[0.5888419]
Uz_time_29_81_.npz,[79],[0.96538967],[358],[0.52407867]
Uz_time_29_82_.npz,[80],[0.968959],[367],[0.78469324]
Uz_time_29_83_.npz,[80],[0.9751058],[373],[0.83451873]
Uz_time_29_84_.npz,[79],[0.96028775],[380],[0.8277741]
Uz_time_29_85_.npz,[82],[0.97621435],[383],[0.82812124]
Uz_time_29_86_.npz,[82],[0.9578359],[395],[0.5223312]
Uz_time_29_87_.npz,[82],[0.96267503],[407],[0.5490156]
Uz_time_29_88_.npz,[80],[0.96407795],[406],[0.8893878]
Uz_time_29_89_.npz,[82],[0.96304697],[410],[0.79450905]
Uz_time_29_90_.npz,[80],[0.9519152],[400],[0.6447486]
Uz_time_29_91_.npz,[83],[0.9594746],[418],[0.59741426]
Uz_time_29_92_.npz,[83],[0.96276027],[435],[0.52798617]
Uz_time_29_93_.npz,[84],[0.96018124],[436],[0.7552964]
Uz_time_29_94_.npz,[82],[0.95957625],[499],[0.40530297]
Uz_time_29_95_.npz,[83],[0.92644775],[570],[0.64005184]
Uz_time_29_96_.npz,[87],[0.9533037],[458],[0.76774424]
Uz_time_30_01_.npz,[67],[0.95508784],[258],[0.3573014]
Uz_time_30_02_.npz,[67],[0.9473351],[229],[0.6149169]
Uz_time_30_03_.npz,[68],[0.95370036],[],[]
Uz_time_30_04_.npz,[67],[0.9504317],[210],[0.32006294]
Uz_time_30_05_.npz,[66],[0.9419429],[214],[0.47597545]
Uz_time_30_06_.npz,[63],[0.8600911],[210],[0.32013974]
Uz_time_30_07_.npz,[65],[0.9523146],[198],[0.4596575]
Uz_time_30_08_.npz,[63],[0.95144457],[199],[0.67445165]
Uz_time_30_09_.npz,[63],[0.9539714],[186],[0.35982606]
Uz_time_30_10_.npz,[63],[0.96061796],[178],[0.44224426]
Uz_time_30_11_.npz,[62],[0.96226215],[176],[0.56190187]
Uz_time_30_12_.npz,[61],[0.96314716],[165],[0.5761215]
Uz_time_30_13_.npz,[61],[0.967675],[166],[0.5902114]
Uz_time_30_14_.npz,[58],[0.94378084],[171],[0.4559368]
Uz_time_30_15_.npz,[59],[0.95542854],[141],[0.38826153]
Uz_time_30_16_.npz,[58],[0.95017666],[144],[0.28410637]
Uz_time_30_17_.npz,[57],[0.9488326],[152],[0.38579848]
Uz_time_30_18_.npz,[55],[0.9270127],[135],[0.3944775]
Uz_time_30_19_.npz,[53],[0.9484448],[114],[0.6111051]
Uz_time_30_20_.npz,[53],[0.94936985],[110],[0.62737966]
Uz_time_30_21_.npz,[51],[0.95577],[106],[0.70165116]
Uz_time_30_22_.npz,[51],[0.9255512],[106],[0.556279]
Uz_time_30_23_.npz,[50],[0.94637346],[100],[0.68647903]
Uz_time_30_24_.npz,[49],[0.93031317],[91],[0.6462297]
Uz_time_30_25_.npz,[48],[0.94985074],[83],[0.54556894]
Uz_time_30_26_.npz,[46],[0.94242895],[68],[0.65450037]
Uz_time_30_27_.npz,[43],[0.94108206],[64],[0.5718895]
Uz_time_30_28_.npz,[43],[0.937948],[60],[0.71375716]
Uz_time_30_29_.npz,[42],[0.69491017],[58],[0.6736864]
Uz_time_30_30_.npz,[42],[0.9266361],[],[]
Uz_time_30_31_.npz,[43],[0.9241753],[64],[0.67715824]
Uz_time_30_32_.npz,[43],[0.8712748],[64],[0.72548014]
Uz_time_30_33_.npz,[47],[0.94535613],[83],[0.66036254]
Uz_time_30_34_.npz,[47],[0.94328237],[91],[0.6438859]
Uz_time_30_35_.npz,[50],[0.9488708],[107],[0.6000283]
Uz_time_30_36_.npz,[51],[0.9523275],[111],[0.5977699]
Uz_time_30_37_.npz,[53],[0.9649656],[109],[0.71540046]
Uz_time_30_38_.npz,[54],[0.9502115],[116],[0.5575473]
Uz_time_30_39_.npz,[48],[0.93403065],[103],[0.66418093]
Uz_time_30_40_.npz,[56],[0.95573276],[136],[0.4541115]
Uz_time_30_41_.npz,[57],[0.9509978],[121],[0.65929693]
Uz_time_30_42_.npz,[56],[0.92525256],[130],[0.571129]
Uz_time_30_43_.npz,[58],[0.9213216],[182],[0.4829493]
Uz_time_30_44_.npz,[59],[0.92811],[170],[0.5624682]
Uz_time_30_45_.npz,[58],[0.9333914],[162],[0.5440818]
Uz_time_30_46_.npz,[61],[0.96309227],[162],[0.5318865]
Uz_time_30_47_.npz,[64],[0.95639527],[207],[0.49139917]
Uz_time_30_48_.npz,[62],[0.9553023],[167],[0.6792541]
Uz_time_30_49_.npz,[63],[0.9602816],[194],[0.28891557]
Uz_time_30_50_.npz,[63],[0.9540484],[210],[0.47299427]
Uz_time_30_51_.npz,[63],[0.9479165],[197],[0.49996448]
Uz_time_30_52_.npz,[65],[0.9692197],[198],[0.7570619]
Uz_time_30_53_.npz,[66],[0.962826],[203],[0.81141484]
Uz_time_30_54_.npz,[67],[0.95562583],[211],[0.58739716]
Uz_time_30_55_.npz,[67],[0.9524351],[212],[0.78883266]
Uz_time_30_56_.npz,[67],[0.95374936],[221],[0.585198]
Uz_time_30_57_.npz,[66],[0.94796],[221],[0.6065537]
Uz_time_30_58_.npz,[67],[0.95213115],[223],[0.768637]
Uz_time_30_59_.npz,[68],[0.948131],[234],[0.77125186]
Uz_time_30_60_.npz,[68],[0.9508044],[239],[0.47586855]
Uz_time_30_61_.npz,[69],[0.93849164],[250],[0.7175713]
Uz_time_30_62_.npz,[70],[0.9400338],[249],[0.6182929]
Uz_time_30_63_.npz,[69],[0.89319426],[259],[0.5471679]
Uz_time_30_64_.npz,[70],[0.9309371],[262],[0.5298092]
Uz_time_30_65_.npz,[71],[0.94967234],[274],[0.25711417]
Uz_time_30_66_.npz,[71],[0.9503771],[279],[0.72684574]
Uz_time_30_67_.npz,[73],[0.9718878],[276],[0.83097935]
Uz_time_30_68_.npz,[73],[0.965785],[279],[0.6995243]
Uz_time_30_69_.npz,[74],[0.97058254],[278],[0.7663556]
Uz_time_30_70_.npz,[75],[0.9632072],[306],[0.5859406]
Uz_time_30_71_.npz,[74],[0.96777916],[297],[0.85964036]
Uz_time_30_72_.npz,[75],[0.9615462],[304],[0.847576]
Uz_time_30_73_.npz,[75],[0.9606998],[],[]
Uz_time_30_74_.npz,[76],[0.94477457],[312],[0.23804978]
Uz_time_30_75_.npz,[76],[0.9623889],[329],[0.54716897]
Uz_time_30_76_.npz,[76],[0.96758544],[332],[0.6904927]
Uz_time_30_77_.npz,[77],[0.97135],[331],[0.7597994]
Uz_time_30_78_.npz,[77],[0.9713188],[335],[0.7804157]
Uz_time_30_79_.npz,[77],[0.95773035],[331],[0.82861286]
Uz_time_30_80_.npz,[76],[0.949529],[336],[0.7586614]
Uz_time_30_81_.npz,[77],[0.9723103],[340],[0.67265135]
Uz_time_30_82_.npz,[77],[0.95565677],[358],[0.86092025]
Uz_time_30_83_.npz,[77],[0.9576766],[361],[0.6501802]
Uz_time_30_84_.npz,[78],[0.94931716],[373],[0.78833026]
Uz_time_30_85_.npz,[79],[0.9653841],[378],[0.76127636]
Uz_time_30_86_.npz,[80],[0.961808],[385],[0.8935391]
Uz_time_30_87_.npz,[79],[0.92060214],[391],[0.7300047]
Uz_time_30_88_.npz,[80],[0.9550979],[394],[0.8144352]
Uz_time_30_89_.npz,[80],[0.95886356],[406],[0.7158522]
Uz_time_30_90_.npz,[79],[0.914963],[397],[0.7257245]
Uz_time_30_91_.npz,[80],[0.9537425],[415],[0.36061537]
Uz_time_30_92_.npz,[81],[0.9370261],[454],[0.279338]
Uz_time_30_93_.npz,[82],[0.9645279],[429],[0.8171858]
Uz_time_30_94_.npz,[75],[0.94701034],[],[]
Uz_time_30_95_.npz,[81],[0.89896846],[],[]
Uz_time_30_96_.npz,[83],[0.83287627],[458],[0.6366483]
Uz_time_31_01_.npz,[66],[0.9247103],[241],[0.5788166]
Uz_time_31_02_.npz,[67],[0.9450156],[242],[0.41985378]
Uz_time_31_03_.npz,[68],[0.939119],[258],[0.40073204]
Uz_time_31_04_.npz,[68],[0.9414716],[],[]
Uz_time_31_05_.npz,[67],[0.9487343],[],[]
Uz_time_31_06_.npz,[63],[0.91552275],[210],[0.5456023]
Uz_time_31_07_.npz,[64],[0.92716336],[209],[0.48681715]
Uz_time_31_08_.npz,[63],[0.9435298],[201],[0.4950475]
Uz_time_31_09_.npz,[64],[0.9586239],[186],[0.56401724]
Uz_time_31_10_.npz,[63],[0.9577082],[191],[0.54807955]
Uz_time_31_11_.npz,[62],[0.95437133],[176],[0.71226037]
Uz_time_31_12_.npz,[61],[0.95849335],[170],[0.6311011]
Uz_time_31_13_.npz,[61],[0.9635702],[170],[0.68274003]
Uz_time_31_14_.npz,[59],[0.9457927],[176],[0.5545997]
Uz_time_31_15_.npz,[60],[0.9674768],[159],[0.5917147]
Uz_time_31_16_.npz,[59],[0.9543092],[180],[0.34156173]
Uz_time_31_17_.npz,[57],[0.956671],[151],[0.5961573]
Uz_time_31_18_.npz,[57],[0.949001],[152],[0.48945013]
Uz_time_31_19_.npz,[56],[0.95994085],[143],[0.49970406]
Uz_time_31_20_.npz,[54],[0.9532743],[121],[0.2652242]
Uz_time_31_21_.npz,[52],[0.9528304],[120],[0.5846299]
Uz_time_31_22_.npz,[52],[0.9290325],[116],[0.54276603]
Uz_time_31_23_.npz,[51],[0.94451416],[110],[0.65932655]
Uz_time_31_24_.npz,[50],[0.95019805],[107],[0.4958018]
Uz_time_31_25_.npz,[48],[0.95817256],[90],[0.666846]
Uz_time_31_26_.npz,[46],[0.9649777],[80],[0.60498226]
Uz_time_31_27_.npz,[43],[0.9186204],[63],[0.71218264]
Uz_time_31_28_.npz,[44],[0.7883762],[60],[0.7674674]
Uz_time_31_29_.npz,[39],[0.9282978],[60],[0.39252353]
Uz_time_31_30_.npz,[39],[0.88175935],[56],[0.60820425]
Uz_time_31_31_.npz,[42],[0.92553514],[],[]
Uz_time_31_32_.npz,[43],[0.9301895],[67],[0.6810889]
Uz_time_31_33_.npz,[43],[0.94609374],[65],[0.68101794]
Uz_time_31_34_.npz,[47],[0.92228496],[86],[0.51706344]
Uz_time_31_35_.npz,[47],[0.9437173],[82],[0.56480026]
Uz_time_31_36_.npz,[49],[0.9373514],[107],[0.5762747]
Uz_time_31_37_.npz,[51],[0.954437],[103],[0.62231684]
Uz_time_31_38_.npz,[53],[0.9595273],[110],[0.6297284]
Uz_time_31_39_.npz,[51],[0.9440983],[117],[0.7067267]
Uz_time_31_40_.npz,[55],[0.9556852],[139],[0.53033143]
Uz_time_31_41_.npz,[56],[0.9515008],[134],[0.4792056]
Uz_time_31_42_.npz,[55],[0.9479688],[135],[0.48676223]
Uz_time_31_43_.npz,[56],[0.914927],[178],[0.2688437]
Uz_time_31_44_.npz,[57],[0.9296337],[350],[0.48093805]
Uz_time_31_45_.npz,[58],[0.94889814],[162],[0.32448056]
Uz_time_31_46_.npz,[60],[0.95591474],[164],[0.54337656]
Uz_time_31_47_.npz,[62],[0.9639953],[177],[0.49173042]
Uz_time_31_48_.npz,[61],[0.96676743],[179],[0.6174747]
Uz_time_31_49_.npz,[61],[0.959367],[362],[0.73942]
Uz_time_31_50_.npz,[61],[0.96087873],[178],[0.32999563]
Uz_time_31_51_.npz,[61],[0.95341873],[362],[0.59426314]
Uz_time_31_52_.npz,[64],[0.96566474],[362],[0.47804764]
Uz_time_31_53_.npz,[65],[0.94747645],[207],[0.5243243]
Uz_time_31_54_.npz,[66],[0.96124995],[202],[0.6223443]
Uz_time_31_55_.npz,[65],[0.95373875],[209],[0.6208418]
Uz_time_31_56_.npz,[67],[0.94963515],[226],[0.42522645]
Uz_time_31_57_.npz,[67],[0.9585885],[219],[0.54195166]
Uz_time_31_58_.npz,[67],[0.94759166],[219],[0.6297648]
Uz_time_31_59_.npz,[68],[0.93604165],[231],[0.56775314]
Uz_time_31_60_.npz,[67],[0.9413746],[],[]
Uz_time_31_61_.npz,[68],[0.9346542],[242],[0.51718634]
Uz_time_31_62_.npz,[69],[0.9397283],[249],[0.57166165]
Uz_time_31_63_.npz,[69],[0.92835546],[249],[0.6559713]
Uz_time_31_64_.npz,[70],[0.94580674],[246],[0.7138029]
Uz_time_31_65_.npz,[70],[0.94608754],[270],[0.35664764]
Uz_time_31_66_.npz,[70],[0.94809663],[267],[0.6277373]
Uz_time_31_67_.npz,[72],[0.95549154],[275],[0.5796154]
Uz_time_31_68_.npz,[73],[0.9532978],[275],[0.68643254]
Uz_time_31_69_.npz,[73],[0.9620708],[278],[0.5855953]
Uz_time_31_70_.npz,[75],[0.9629731],[306],[0.22205189]
Uz_time_31_71_.npz,[74],[0.9669676],[],[]
Uz_time_31_72_.npz,[75],[0.9628511],[301],[0.8300533]
Uz_time_31_73_.npz,[74],[0.9728382],[281],[0.4416736]
Uz_time_31_74_.npz,[76],[0.94799083],[],[]
Uz_time_31_75_.npz,[77],[0.97181267],[317],[0.8767403]
Uz_time_31_76_.npz,[76],[0.96980864],[330],[0.7511047]
Uz_time_31_77_.npz,[76],[0.97156376],[338],[0.75391394]
Uz_time_31_78_.npz,[76],[0.9511589],[332],[0.67263603]
Uz_time_31_79_.npz,[76],[0.9446401],[331],[0.72089475]
Uz_time_31_80_.npz,[76],[0.95368916],[332],[0.8713383]
Uz_time_31_81_.npz,[76],[0.95909965],[338],[0.77060276]
Uz_time_31_82_.npz,[76],[0.9332279],[354],[0.7884331]
Uz_time_31_83_.npz,[76],[0.9451454],[358],[0.8634982]
Uz_time_31_84_.npz,[75],[0.939335],[377],[0.66114074]
Uz_time_31_85_.npz,[79],[0.9699775],[378],[0.7960118]
Uz_time_31_86_.npz,[80],[0.9622256],[367],[0.74405766]
Uz_time_31_87_.npz,[79],[0.9500008],[385],[0.87087953]
Uz_time_31_88_.npz,[80],[0.96813107],[400],[0.5453186]
Uz_time_31_89_.npz,[81],[0.9548402],[400],[0.7844347]
Uz_time_31_90_.npz,[79],[0.9544473],[401],[0.7550759]
Uz_time_31_91_.npz,[79],[0.9514066],[407],[0.62247944]
Uz_time_31_92_.npz,[79],[0.948721],[429],[0.29231727]
Uz_time_31_93_.npz,[81],[0.9592003],[431],[0.59509754]
Uz_time_31_94_.npz,[75],[0.9453204],[528],[0.21243094]
Uz_time_31_95_.npz,[79],[0.88700736],[464],[0.455599]
Uz_time_31_96_.npz,[81],[0.88087326],[443],[0.53814036]
Uz_time_32_01_.npz,[68],[0.93919164],[249],[0.5484402]
Uz_time_32_02_.npz,[67],[0.921427],[248],[0.47866598]
Uz_time_32_03_.npz,[69],[0.9377356],[258],[0.37688354]
Uz_time_32_04_.npz,[68],[0.9470575],[219],[0.622302]
Uz_time_32_05_.npz,[68],[0.9451292],[229],[0.23341663]
Uz_time_32_06_.npz,[66],[0.94872546],[207],[0.7095419]
Uz_time_32_07_.npz,[67],[0.9428927],[209],[0.5958465]
Uz_time_32_08_.npz,[66],[0.9558777],[198],[0.65768754]
Uz_time_32_09_.npz,[65],[0.90864277],[193],[0.6092859]
Uz_time_32_10_.npz,[65],[0.9621732],[189],[0.78345656]
Uz_time_32_11_.npz,[65],[0.9671271],[184],[0.7537582]
Uz_time_32_12_.npz,[64],[0.9645241],[184],[0.45181397]
Uz_time_32_13_.npz,[65],[0.97342414],[194],[0.4443136]
Uz_time_32_14_.npz,[63],[0.96142584],[182],[0.57401556]
Uz_time_32_15_.npz,[62],[0.972477],[163],[0.6207871]
Uz_time_32_16_.npz,[62],[0.9701128],[162],[0.57896394]
Uz_time_32_17_.npz,[61],[0.9731959],[161],[0.68034136]
Uz_time_32_18_.npz,[60],[0.9359669],[161],[0.52048975]
Uz_time_32_19_.npz,[59],[0.9626921],[154],[0.68622434]
Uz_time_32_20_.npz,[58],[0.94283205],[128],[0.44957346]
Uz_time_32_21_.npz,[54],[0.94018793],[121],[0.67775834]
Uz_time_32_22_.npz,[54],[0.9468802],[113],[0.4735494]
Uz_time_32_23_.npz,[53],[0.9629915],[107],[0.7026171]
Uz_time_32_24_.npz,[53],[0.9543859],[106],[0.7331457]
Uz_time_32_25_.npz,[52],[0.9550616],[109],[0.5529752]
Uz_time_32_26_.npz,[49],[0.9671199],[91],[0.5896855]
Uz_time_32_27_.npz,[50],[0.9551878],[94],[0.72280514]
Uz_time_32_28_.npz,[45],[0.93874246],[66],[0.5372412]
Uz_time_32_29_.npz,[45],[0.9209452],[64],[0.37705833]
Uz_time_32_30_.npz,[43],[0.93845886],[64],[0.6740888]
Uz_time_32_31_.npz,[40],[0.8261237],[],[]
Uz_time_32_32_.npz,[42],[0.9375085],[],[]
Uz_time_32_33_.npz,[43],[0.8937838],[64],[0.6523472]
Uz_time_32_34_.npz,[46],[0.9349055],[66],[0.47200343]
Uz_time_32_35_.npz,[49],[0.9344993],[98],[0.72155786]
Uz_time_32_36_.npz,[50],[0.9522701],[103],[0.6067728]
